Ride,Event,Rider ID,Weight (lbs),Horse ID,Miles,Rank,Time,Points,BC?,BC Points,Scratch?,Reason,Comments,Paid 2008 ERA
2010 Rolling Hills Day 1,25 miles - Senior,,,,25,19,4:43:25,,FALSE,,FALSE,,Jannett Wood on Tango
2010 Rolling Hills Day 1,25 miles - Senior,1644,,4393,25,18,4:41:23,,FALSE,,FALSE,,mileage buy back 2010
2010 Rolling Hills Day 1,25 miles - Senior,1746,,4256,0,17,4:24:50,,FALSE,,FALSE,,mileage buy back 2011
2010 Rolling Hills Day 1,25 miles - Senior,1820,,4326,0,16,4:24:28,,FALSE,,FALSE,,mileage buy back 2011
2010 Rolling Hills Day 1,25 miles - Senior,1362,,,25,15,4:13:42,,FALSE,,FALSE,,Hram
2010 Rolling Hills Day 1,25 miles - Senior,,,,25,14,4:13:37,,FALSE,,FALSE,,Kimberley Ramireu on  Gharzam
2010 Rolling Hills Day 1,25 miles - Senior,1688,,4343,25,13,4:06:35,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1857,,3270,25,12,3:18:00,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1554,,4309,25,11,3:17:53,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1855,,4382,25,10,3:12:40,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1727,178,4381,25,9,3:02:02,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1745,214,4297,25,8,2:55:50,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Junior,1641,,3412,,,,,FALSE,,TRUE,L,
"2010 Riverside Trails, DV",100 miles - Junior,1707,,4336,,,,,FALSE,,TRUE,M,
"2010 Riverside Trails, DV",100 miles - Junior,1604,130,4280,100,1,16:09:20,360.,TRUE,30,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1672,,4260,100,5,16:09:20,200.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1537,206,4251,100,4,13:33:50,240.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1017,151,3476,100,3,13:33:00,280.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1676,200,4258,100,2,13:12:00,340.,TRUE,50,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1462,185,3475,100,1,13:11:25,440.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",80 miles - Senior,,,4341,80,2,12:37:05,100.,FALSE,,FALSE,,Nicole Cook
"2010 Riverside Trails, DV",80 miles - Senior,1776,170,4390,80,1,10:23:42,150.,TRUE,16,FALSE,,
"2010 Riverside Trails, DV",60 miles - Junior,1399,,2243,60,3,11:58:23,60.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Junior,1822,142,3426,60,2,9:07:00,84.,TRUE,18,FALSE,,
"2010 Riverside Trails, DV",60 miles - Junior,1825,95,4284,60,1,8:57:30,132.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1773,,4354,,,,,FALSE,,TRUE,L,
"2010 Riverside Trails, DV",60 miles - Senior,1199,,3126,,,,,FALSE,,TRUE,RO,
"2010 Riverside Trails, DV",60 miles - Senior,1354,,4353,,,,,FALSE,,TRUE,L,
"2010 Riverside Trails, DV",60 miles - Senior,1053,,4306,60,13,11:58:23,60.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1496,,3394,60,12,10:29:30,60.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1755,,4272,60,11,10:29:30,60.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1600,,4331,60,10,9:07:10,66.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1761,,4365,60,9,9:07:03,72.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1688,182,4343,60,8,9:07:00,78.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1774,164,4293,60,7,8:57:30,84.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1002,202,4234,60,6,8:21:06,96.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1580,175,3407,60,5,8:21:00,108.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1256,234,3439,60,4,8:05:02,120.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1106,189,4316,60,3,8:05:01,132.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1440,162,3363,60,2,8:05:00,150.,FALSE,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1012,192,3205,60,1,7:02:46,180.,TRUE,60,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,1860,193,4387,30,4,5:10:10,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,1649,88,4311,30,3,5:06:00,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,1758,130,4351,30,2,5:04:30,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,,200,,30,1,4:48:50,,TRUE,9,FALSE,,Emilie Dombrava on Mystique
"2010 Riverside Trails, DV",30 miles - Senior,,,,30,27,5:53:40,,FALSE,,FALSE,,Danielle Hoflin on KD
"2010 Riverside Trails, DV",30 miles - Senior,,,,30,26,5:53:40,,FALSE,,FALSE,,Melissa Kowalewski on Shady
"2010 Riverside Trails, DV",30 miles - Senior,1464,,,30,25,5:44:20,,FALSE,,FALSE,,Dancing Gunner
"2010 Riverside Trails, DV",30 miles - Senior,,,,30,24,5:25:40,,FALSE,,FALSE,,Meghan Payne on Smokey
"2010 Riverside Trails, DV",30 miles - Senior,1038,,4347,30,23,5:10:50,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1863,,4321,30,22,5:06:00,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1455,,1355,30,21,5:06:00,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1285,,4307,30,20,5:05:50,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1757,,,30,19,5:04:30,,FALSE,,FALSE,,Nobalinda
"2010 Riverside Trails, DV",30 miles - Senior,1816,,,30,18,4:48:40,,FALSE,,FALSE,,Zar
"2010 Riverside Trails, DV",30 miles - Senior,1652,,3403,30,17,4:46:00,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,,,30,16,4:45:20,,FALSE,,FALSE,,Wyonna McKay on Angel of Haarlem
"2010 Riverside Trails, DV",30 miles - Senior,,,,30,15,4:27:50,,FALSE,,FALSE,,Rob Freeman on Cappy
"2010 Riverside Trails, DV",30 miles - Senior,1837,,4360,30,14,4:27:10,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1554,,4236,30,13,4:10:00,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,,,30,12,4:08:40,,FALSE,,FALSE,,Suzanne Spierenburg on Music
"2010 Riverside Trails, DV",30 miles - Senior,1746,,4256,0,11,4:08:10,,FALSE,,FALSE,,mileage buy back 2011
"2010 Riverside Trails, DV",30 miles - Senior,1745,208,4297,30,10,4:07:40,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1747,178,4329,0,9,4:06:40,,FALSE,,FALSE,,mileage buy back 2011
"2010 Riverside Trails, DV",30 miles - Senior,1549,,4282,30,8,4:05:40,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,210,4392,30,7,3:36:40,,FALSE,,FALSE,,Cathy Kolesar
"2010 Riverside Trails, DV",30 miles - Senior,1862,170,4389,30,6,3:35:20,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,,3436,30,5,3:34:50,,FALSE,,FALSE,,Katherin Nelson
"2010 Riverside Trails, DV",30 miles - Senior,1810,231,4359,30,4,3:25:20,,TRUE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1811,169,4383,30,3,3:22:30,,FALSE,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,180,,30,2,3:21:40,,FALSE,,FALSE,,Michelle Scot on  Chica
"2010 Riverside Trails, DV",30 miles - Senior,,169,,30,1,3:19:40,,FALSE,,FALSE,,Carey Arnett on Sierra
2010 OUT OF PROVINCE MILES,Multi Day Ride - Junior,1649,,4311,60,,,,FALSE,,FALSE,,"Owyhee, Idaho"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Senior,1455,,1,85,,,,FALSE,,FALSE,,"Moab, Utah"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Senior,1455,,1355,140,,,,FALSE,,FALSE,,"Owyhee, Idaho"
2010 OUT OF PROVINCE MILES,75 miles - Senior,1556,,4394,75,,,,FALSE,,FALSE,,"Shine on Shine, USA"
2010 OUT OF PROVINCE MILES,50 miles - Senior,1556,,4394,50,,,,FALSE,,FALSE,,"Old Pueblo, USA"
2010 OUT OF PROVINCE MILES,100 miles (2 day),1556,,3272,100,,,,FALSE,,FALSE,,"Sandilands, MA Day 1(50) 2 (50)"
2010 OUT OF PROVINCE MILES,50 miles - Senior,1556,,3272,50,,,,FALSE,,FALSE,,"Old Pueblo Pioneer,USA"
