Ride,Event,Rider ID,Horse ID,Placing,Time,Weight (lbs),Miles,Points,BC?,BC Points,BC Score,Pull,Pull Reason,Comments
2010 HorseCreek Ride Day 1,50 miles - Senior,1672,4260,5,7:44:13,202,50,90.,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1857,4275,,,,,,FALSE,,,TRUE,Lame,
2010 HorseCreek Ride Day 1,50 miles - Junior,1825,4284,1,7:59:46,,50,110.,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,50 miles - Senior,1563,4289,9,8:00:41,,50,60.,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,50 miles - Senior,1774,4293,6,7:59:44,,50,80.,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,50 miles - Senior,1285,4306,10,9:48:18,,50,55.,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1554,4309,11,4:15:26,,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1820,4326,20,4:42:04,,25,,FALSE,,,FALSE,,ride buy back 2011
2010 HorseCreek Ride Day 1,25 miles - Senior,1747,4329,7,3:22:07,184,25,,FALSE,,,FALSE,,ride buy back 2011
2010 HorseCreek Ride Day 1,25 miles - Senior,1847,4334,1,3:09:00,164,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1846,4335,,,,0,,FALSE,,,TRUE,Lame,
2010 HorseCreek Ride Day 1,25 miles - Senior,1354,4353,2,3:10:47,200,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,50 miles - Senior,1773,4354,,,,0,,FALSE,,,TRUE,L,
2010 HorseCreek Ride Day 1,25 miles - Senior,1810,4359,3,3:16:25,238,25,,TRUE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1838,4361,18,4:33:17,,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1007,4363,5,3:18:43,175,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Junior,1604,4364,2,4:25:05,,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1761,4365,17,4:22:43,,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1727,4381,8,3:23:10,197,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,25 miles - Senior,1855,4382,,,,,,FALSE,,,TRUE,Metabolic,
2010 HorseCreek Ride Day 1,25 miles - Senior,1811,4383,4,3:17:18,175,25,,FALSE,,,FALSE,,
2010 HorseCreek Ride Day 1,50 miles - Junior,1851,4386,,,,,,FALSE,,,TRUE,RO,
2010 HorseCreek Ride Day 1,25 miles - Senior,1644,4393,22,4:57:02,,25,,FALSE,,,FALSE,,mileage buy back 2010
2010 HorseCreek Ride Day 1,25 miles - Senior,1600,,16,4:22:36,,25,,FALSE,,,FALSE,,Bay Dreamer
2010 HorseCreek Ride Day 1,50 miles - Senior,1684,,,,,,,FALSE,,,TRUE,L,Standing Ovation
2010 HorseCreek Ride Day 1,25 miles - Senior,1826,,23,5:08:40,,25,,FALSE,,,FALSE,,Comet
2010 HorseCreek Ride Day 1,25 miles - Senior,,,12,4:17:28,,25,,FALSE,,,FALSE,,Dave O'Callaghan on ALA King
2010 HorseCreek Ride Day 1,25 miles - Senior,,,13,4:18:05,,25,,FALSE,,,FALSE,,Ashley Bernard on Diagon
2010 HorseCreek Ride Day 1,25 miles - Senior,,,,,,,,FALSE,,,TRUE,Lame,Leona Seinan on Thomas
2010 HorseCreek Ride Day 1,25 miles - Senior,,,,,,,,FALSE,,,TRUE,Lame,Rhonda Pohl on Buck
2010 HorseCreek Ride Day 1,25 miles - Junior,,,,,,,,FALSE,,,TRUE,RO,Emma Pohl on Charlie
2010 HorseCreek Ride Day 1,25 miles - Junior,,,,,,,,FALSE,,,TRUE,RO,Miriamde Goeij  on  Princess
2010 Horsecreek Ride Day 2,25 miles - Senior,1595,3332,1,3:05:09,158,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1580,3407,4,3:26:18,181,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1285,3408,7,3:47:47,148,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Junior,1822,3426,1,3:06:14,151,25,,TRUE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1609,3439,2,3:15:42,204,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1746,4256,11,4:03:19,,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Horsecreek Ride Day 2,25 miles - Senior,1676,4258,3,3:25:10,210,25,,TRUE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1672,4280,9,3:52:40,,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Junior,1399,4305,2,4:57:35,,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1053,4306,12,4:57:59,,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1747,4329,6,3:28:30,182,25,,FALSE,,,FALSE,,ride buy back 2011
2010 Horsecreek Ride Day 2,25 miles - Senior,1761,4365,8,3:48:10,148,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1727,4381,5,3:27:32,196,25,,FALSE,,,FALSE,,
2010 Horsecreek Ride Day 2,25 miles - Senior,1855,4382,10,4:02:50,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,9,3:15:13,188,25,,FALSE,,,FALSE,,Leona Seinan riding Allie
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,16,3:52:50,,25,,FALSE,,,FALSE,,Suzanne Spierinburg riding Music
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,17,3:52:50,,25,,FALSE,,,FALSE,,Margareta Zetterberg riding Maliki
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,20,4:43:21,,25,,FALSE,,,FALSE,,Cindy Peno riding On Furthur Reflection
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,21,4:44:49,,25,,FALSE,,,FALSE,,Kathrin Butenkoetter on ?
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,22,4:45:40,,25,,FALSE,,,FALSE,,Mickey Bell on Maybelle
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,,1,23,4:46:39,,25,,FALSE,,,FALSE,,Brooke Rosie on Diagon
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,,1,7,3:47:50,,,,FALSE,,,FALSE,,Erin Johnsn on Bob
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,,1,,,,,,FALSE,,,TRUE,,Patrica Dowling/Lame on LDJ Brazyn Cain
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1455,1355,10,6:59:54,,50,55.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1784,3092,18,4:23:56,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1199,3126,14,7:18:46,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1012,3205,2,2:54:28,204,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1408,3346,9,5:58:27,174,50,60.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1411,3396,16,7:26:28,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1521,3401,2,4:54:10,158,50,125.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1580,3407,7,5:58:25,180,50,70.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1285,3408,14,3:46:15,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,1822,3426,4,3:30:00,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,,4245,12,6:59:58,,50,50.,FALSE,,,FALSE,,Jeanine Winkel/horse miles only
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1537,4251,5,5:28:04,202,50,95.,FALSE,,,FALSE,,Tie
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1676,4258,6,5:58:24,216,50,80.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1610,4259,1,2:53:01,155,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1755,4272,15,7:18:47,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1672,4280,11,6:59:56,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1549,4282,,,,0,,FALSE,,,TRUE,L,
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,1825,4284,1,2:55:51,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1563,4289,8,5:58:26,,50,65.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1774,4295,3,2:55:40,0,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,1399,4305,5,3:51:32,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1053,4306,15,3:47:13,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1457,4311,8,3:14:50,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1600,4331,11,3:24:16,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1847,4334,6,3:03:47,160,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1846,4335,5,3:03:36,150,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1462,4336,4,5:28:04,196,50,95.,FALSE,,,FALSE,,Tie
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1834,4342,7,3:06:09,204,25,,TRUE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1688,4343,13,3:29:26,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1757,4350,17,8:38:35,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Junior,1758,4351,1,8:38:33,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1354,4353,12,3:29:21,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1773,4354,3,5:08:04,179,50,110.,TRUE,50,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,1604,4364,3,3:24:16,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1761,4365,,,,0,,FALSE,,,TRUE,L,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1523,4373,13,7:05:17,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,1788,4374,6,3:37:50,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1786,4375,19,4:38:23,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1088,4378,4,3:02:04,188,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Senior,1727,4381,10,3:15:13,190,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,25 miles - Junior,1861,4388,2,3:06:08,,25,,TRUE,,,FALSE,,
2010 Horseshoe Lake Challenge Day 1,50 miles - Senior,1776,4390,1,4:54:09,179,50,150.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1761,1,10,2:40:35,148,25,,FALSE,,,FALSE,,Bay Dreamer
2010 Horseshoe Lake Day 2,50 miles - Senior,1033,1349,5,6:36:16,,50,85.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,50 miles - Junior,1399,2243,1,8:03:02,,50,50.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,,3015,16,3:40:34,,25,,FALSE,,,FALSE,,Lisa Schelble/ horse miles
2010 Horseshoe Lake Day 2,100 miles - Senior,1624,3087,,,,0,,FALSE,,,TRUE,Metabolic,
2010 Horseshoe Lake Day 2,50 miles - Senior,1088,3108,3,5:47:11,191,50,105.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1086,3124,7,2:24:33,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,100 miles - Senior,1496,3306,2,12:02:07,183,100,440.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,100 miles - Senior,1609,3352,3,12:02:08,221,100,400.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,75 miles - Senior,1494,3355,1,8:15:08,167,75,243.8,TRUE,75,,FALSE,,
2010 Horseshoe Lake Day 2,50 miles - Senior,1521,3401,,,,0,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,50 miles - Senior,1053,3408,7,8:03:02,,50,65.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Junior,1822,3426,2,2:13:29,154,25,,TRUE,,,FALSE,,
2010 Horseshoe Lake Day 2,75 miles - Senior,1007,3435,,,,0,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,25 miles - Senior,1842,3436,8,2:24:50,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Junior,1683,3446,,,,,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,25 miles - Senior,,3449,,,,,,FALSE,,,TRUE,Lame,Taylor Sobchuk on Peter
2010 Horseshoe Lake Day 2,100 miles - Junior,1604,3470,,,,0,,FALSE,,,TRUE,RO,
2010 Horseshoe Lake Day 2,75 miles - Senior,1017,3476,2,8:19:08,160,75,196.9,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Junior,1682,4232,1,2:09:50,182,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,75 miles - Senior,1002,4234,3,8:27:59,,75,168.8,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1676,4258,5,2:21:00,211,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1610,4259,12,2:51:21,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,75 miles - Senior,1672,4260,,,,0,,FALSE,,,TRUE,Metabolic,
2010 Horseshoe Lake Day 2,25 miles - Senior,1663,4277,2,2:10:23,273,25,,TRUE,,,FALSE,,
2010 Horseshoe Lake Day 2,50 miles - Senior,1563,4289,4,5:47:19,154,50,95.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,75 miles - Senior,1774,4293,5,,,75,131.3,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1285,4306,13,3:09:56,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1687,4315,14,3:33:36,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,100 miles - Senior,1600,4333,,,,0,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,25 miles - Senior,1846,4335,1,2:02:37,154,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,100 miles - Senior,1462,4336,,,,0,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,50 miles - Senior,1834,4341,2,5:20:18,223,50,120.,TRUE,50,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1096,4349,15,3:40:42,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1354,4353,3,2:13:52,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Senior,1652,4362,11,2:45:20,,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,50 miles - Senior,1840,4366,,,,,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,50 miles - Senior,1839,4367,1,5:20:17,184,50,145.,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,50 miles - Senior,1843,4371,,,,,,FALSE,,,TRUE,Lame,
2010 Horseshoe Lake Day 2,25 miles - Senior,1727,4381,6,2:21:22,191,25,,FALSE,,,FALSE,,
2010 Horseshoe Lake Day 2,25 miles - Junior,1861,4388,,,,,,FALSE,,,TRUE,RO,
2010 Horseshoe Lake Day 2,75 miles - Senior,1408,,4,10:24:52,,75,150.,FALSE,,,FALSE,,Diamond Reo
2010 Horseshoe Lake Day 2,75 miles - Junior,1775,,,,,,,FALSE,,,TRUE,Lame,SSH Tex Appeal
2010 Horseshoe Lake Day 2,50 miles - Senior,,,6,6:36:17,,50,,FALSE,,,FALSE,,Patricia Dowling on ZF Mocha
2010 Horseshoe Lake Day 2,100 miles - Senior,,,1,11:55:44,162,100,,FALSE,,,FALSE,,Terre O'Brennan on Koszaar
2010 Horseshoe Lake Day 2,100 miles - Senior,,,4,14:03:15,,100,,FALSE,,,FALSE,,Gail Jewell on Jolly Holiday
2010 Horseshoe Lake Day 2,100 miles - Senior,,,,,,,,FALSE,,,TRUE,Lame,Elroy Karius on A Salisbury Rose
2010 Horseshoe Lake Day 2,100 miles - Senior,,,,,,,,FALSE,,,TRUE,Lame,Lee Hutten on Apache Eclyps
2010 Horseshoe Lake Day 2,25 miles - Senior,,,4,2:17:27,,25,,FALSE,,,FALSE,,Susane Spierinburg on Music
2010 Horseshoe Lake Day 2,25 miles - Senior,,,9,2:25:14,191,25,,FALSE,,,FALSE,,Leona Seinen on Allie
2010 Horseshoe Lake Day 2,25 miles - Senior,,,,,,,,FALSE,,,TRUE,Lame,Ashliegh Kivatkewski on Zahr
2010 OUT OF PROVINCE MILES,100 miles - Junior,1755,4272,,,,100,,FALSE,,,FALSE,,"Souris Bend, Manitoba"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Senior,1455,1,,,,85,,FALSE,,,FALSE,,"Moab, Utah"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Senior,1455,1355,,,,140,,FALSE,,,FALSE,,"Owyhee, Idaho"
2010 OUT OF PROVINCE MILES,,1399,2243,,,,355,,FALSE,,,FALSE,,"Marion, Montana -Owyhee Canyonlands,Idaho"
2010 OUT OF PROVINCE MILES,100 miles - Senior,1199,3126,2,,,100,,FALSE,,,FALSE,,Souris Bend 2010   Manitoba
2010 OUT OF PROVINCE MILES,35 miles - Senior,1556,3272,,,,35,,FALSE,,,FALSE,,"20 Mule Team, USA"
2010 OUT OF PROVINCE MILES,50 miles - Senior,1556,3272,,,,50,,FALSE,,,FALSE,,"Old Pueblo Pioneer,USA"
2010 OUT OF PROVINCE MILES,100 miles (2 day),1556,3272,,,,100,,FALSE,,,FALSE,,"Sandilands, MA Day 1(50) 2 (50)"
2010 OUT OF PROVINCE MILES,,1408,3320,,,,320,,FALSE,,,FALSE,,"California, USA  Feb, Mar"
2010 OUT OF PROVINCE MILES,,1549,3320,,,,50,,FALSE,,,FALSE,,Bar H / California  Mar 13
2010 OUT OF PROVINCE MILES,,1408,3346,,,,50,,FALSE,,,FALSE,,Bar H / California  Mar 13
2010 OUT OF PROVINCE MILES,,1494,3355,,,,490,,FALSE,,,FALSE,,California/Montana
2010 OUT OF PROVINCE MILES,,1053,3408,,,,355,,FALSE,,,FALSE,,"Marion, Montana -Owyhee Canyonlands, Idaho"
2010 OUT OF PROVINCE MILES,,1570,3435,,,,85,,FALSE,,,FALSE,,"Owyhee Cayonlands, Idaho"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Junior,1604,3470,,,,165,,FALSE,,,FALSE,,"Shamrock Pioneer, Wyoming"
2010 OUT OF PROVINCE MILES,,1494,4280,,,,200,,FALSE,,,FALSE,,"Owyhee Canyonlans, Idaho"
2010 OUT OF PROVINCE MILES,,1563,4289,,,,75,,FALSE,,,FALSE,,"Sandilands, Manitoba April 24&25"
2010 OUT OF PROVINCE MILES,,1563,4289,,,,50,,FALSE,,,FALSE,,"Fort Howes, Montana June 12"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Junior,1649,4311,,,,60,,FALSE,,,FALSE,,"Owyhee, Idaho"
2010 OUT OF PROVINCE MILES,Multi Day Ride - Senior,1600,4333,,,,165,,FALSE,,,FALSE,,"Shamrock Pioneer, Wyoming"
2010 OUT OF PROVINCE MILES,,1757,4350,,,,50,,FALSE,,,FALSE,,Over the Rainbow/B.C. July 3
2010 OUT OF PROVINCE MILES,,1758,4351,,,,50,,FALSE,,,FALSE,,Over the Rainbow/B.C. July 3
2010 OUT OF PROVINCE MILES,,1007,4363,,,,85,,FALSE,,,FALSE,,"Owyee Canyonlands, Idaho"
2010 OUT OF PROVINCE MILES,50 miles - Senior,1556,4394,,,,50,,FALSE,,,FALSE,,"Old Pueblo, USA"
2010 OUT OF PROVINCE MILES,75 miles - Senior,1556,4394,,,,75,,FALSE,,,FALSE,,"Shine on Shine, USA"
"2010 Riverside Trails, DV",30 miles - Senior,1455,1355,21,5:06:00,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Junior,1399,2243,3,11:58:23,,60,60.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1199,3126,,,,0,,FALSE,,,TRUE,RO,
"2010 Riverside Trails, DV",60 miles - Senior,1012,3205,1,7:02:46,192,60,180.,TRUE,60,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1440,3363,2,8:05:00,162,60,150.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1496,3394,12,10:29:30,,60,60.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1652,3403,17,4:46:00,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1580,3407,5,8:21:00,175,60,108.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Junior,1641,3412,,,,0,,FALSE,,,TRUE,L,
"2010 Riverside Trails, DV",60 miles - Junior,1822,3426,2,9:07:00,142,60,84.,TRUE,18,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,3436,5,3:34:50,,30,,FALSE,,,FALSE,,Katherin Nelson
"2010 Riverside Trails, DV",60 miles - Senior,1256,3439,4,8:05:02,234,60,120.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1462,3475,1,13:11:25,185,100,440.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1017,3476,3,13:33:00,151,100,280.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1002,4234,6,8:21:06,202,60,96.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1554,4236,13,4:10:00,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1537,4251,4,13:33:50,206,100,240.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1746,4256,11,4:08:10,,30,,FALSE,,,FALSE,,ride buy back 2011
"2010 Riverside Trails, DV",100 miles - Senior,1676,4258,2,13:12:00,200,100,340.,TRUE,50,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Senior,1672,4260,5,16:09:20,,100,200.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1755,4272,11,10:29:30,,60,60.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Junior,1604,4280,1,16:09:20,130,100,360.,TRUE,30,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1549,4282,8,4:05:40,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Junior,1825,4284,1,8:57:30,95,60,132.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1774,4293,7,8:57:30,164,60,84.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1745,4297,10,4:07:40,208,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1053,4306,13,11:58:23,,60,60.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1285,4307,20,5:05:50,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,1649,4311,3,5:06:00,88,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1106,4316,3,8:05:01,189,60,132.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1863,4321,22,5:06:00,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1747,4329,9,4:06:40,178,30,,FALSE,,,FALSE,,ride buy back 2011
"2010 Riverside Trails, DV",60 miles - Senior,1600,4331,10,9:07:10,,60,66.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",100 miles - Junior,1707,4336,,,,0,,FALSE,,,TRUE,M,
"2010 Riverside Trails, DV",80 miles - Senior,,4341,2,12:37:05,,80,100.,FALSE,,,FALSE,,Nicole Cook
"2010 Riverside Trails, DV",60 miles - Senior,1688,4343,8,9:07:00,182,60,78.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1038,4347,23,5:10:50,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,1758,4351,2,5:04:30,130,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1354,4353,,,,0,,FALSE,,,TRUE,L,
"2010 Riverside Trails, DV",60 miles - Senior,1773,4354,,,,0,,FALSE,,,TRUE,L,
"2010 Riverside Trails, DV",30 miles - Senior,1810,4359,4,3:25:20,231,30,,TRUE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1837,4360,14,4:27:10,,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",60 miles - Senior,1761,4365,9,9:07:03,,60,72.,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1811,4383,3,3:22:30,169,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Junior,1860,4387,4,5:10:10,193,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,1862,4389,6,3:35:20,170,30,,FALSE,,,FALSE,,
"2010 Riverside Trails, DV",80 miles - Senior,1776,4390,1,10:23:42,170,80,150.,TRUE,16,,FALSE,,
"2010 Riverside Trails, DV",30 miles - Senior,,4392,7,3:36:40,210,30,,FALSE,,,FALSE,,Cathy Kolesar
"2010 Riverside Trails, DV",30 miles - Senior,1464,,25,5:44:20,,30,,FALSE,,,FALSE,,Dancing Gunner
"2010 Riverside Trails, DV",30 miles - Senior,1757,,19,5:04:30,,30,,FALSE,,,FALSE,,Nobalinda
"2010 Riverside Trails, DV",30 miles - Senior,1816,,18,4:48:40,,30,,FALSE,,,FALSE,,Zar
"2010 Riverside Trails, DV",30 miles - Senior,,,1,3:19:40,169,30,,FALSE,,,FALSE,,Carey Arnett on Sierra
"2010 Riverside Trails, DV",30 miles - Senior,,,2,3:21:40,180,30,,FALSE,,,FALSE,,Michelle Scot on  Chica
